Hank Brown,M,white,1940,null,null,1991,1997,Colorado
Wayne Allard,M,white,1943,null,null,1997,2009,Colorado
Timothy E. Wirth,M,white,1939,null,null,1987,1993,Colorado
Floyd K. Haskell,M,white,1916,null,null,1973,1979,Colorado
Mark Udall,M,white,1950,null,null,2009,2015,Colorado
Ken Salazar,M,hispanic,1955,null,null,2005,2009,Colorado
Peter H. Dominick,M,white,1915,null,null,1963,1975,Colorado
Gordon L. Allott,M,white,1907,null,null,1955,1973,Colorado
Lowell Weicker,M,white,1931,null,null,1971,1989,Connecticut
Abraham A. Ribicoff,M,white,1910,null,null,1963,1981,Connecticut
Thomas J. Dodd,M,white,1907,null,null,1959,1971,Connecticut
Christopher Dodd,M,white,1944,null,null,1981,2011,Connecticut
Joe Lieberman,M,white,1942,null,null,1989,2013,Connecticut
William V. Roth Jr.,M,white,1921,null,null,1971,2001,Delaware
Ted Kaufman,M,white,1939,null,null,2009,2010,Delaware
J. Caleb Boggs,M,white,1909,null,null,1961,1973,Delaware
John J. Williams,M,white,1904,null,null,1947,1970,Delaware
Joe Biden,M,white,1942,null,null,1973,2009,Delaware
Lawton Chiles,M,white,1930,null,null,1971,1989,Florida
Edward J. Gurney,M,white,1914,null,null,1969,1974,Florida
Bill Nelson,M,white,1942,null,null,2001,2019,Florida
Bob Graham,M,white,1936,null,null,1987,2005,Florida
Connie Mack III,M,white,1940,null,null,1989,2001,Florida
Mel Martinez,M,hispanic,1946,null,null,2005,2009,Florida
George LeMieux,M,white,1969,null,null,2009,2011,Florida
Richard B. Stone,M,white,1928,null,null,1975,1980,Florida
Spessard Holland,M,white,1892,null,null,1946,1971,Florida
Paula Hawkins,F,white,1927,null,null,1981,1987,Florida
Herman Talmadge,M,white,1913,null,null,1957,1981,Georgia
Johnny Isakson,M,white,1944,null,null,2005,2019,Georgia
Sam Nunn,M,white,1938,null,null,1973,1997,Georgia
Saxby Chambliss,M,white,1943,null,null,2003,2015,Georgia
Mack Mattingly,M,white,1931,null,null,1981,1987,Georgia
Zell Miller,M,white,1932,null,null,2000,2005,Georgia
Wyche Fowler,M,white,1940,null,null,1987,1993,Georgia
Paul Coverdell,M,white,1939,null,null,1993,2000,Georgia
Max Cleland,M,white,1942,null,null,1997,2003,Georgia
David H. Gambrell,M,white,1929,null,null,1971,1972,Georgia
Daniel Inouye,M,asian,1924,null,null,1963,2012,Hawaii
Daniel Akaka,M,asian,1924,null,null,1990,2013,Hawaii
Hiram L. Fong,M,asian,1906,null,null,1959,1977,Hawaii
Spark Matsunaga,M,asian,1916,null,null,1977,1990,Hawaii
Larry Craig,M,white,1945,null,null,1991,2009,Idaho
